"","GEOID","COUNTY_ALPHA","STATE_ALPHA","YEAR","category","proportion"
"1157","32023","NYE","NEVADA",2018,"Personal calendar",20.39
"1158","32027","PERSHING","NEVADA",2018,"Personal calendar",13.59
"1159","32031","WASHOE","NEVADA",2018,"Personal calendar",21.68
"1160","32033","WHITE PINE","NEVADA",2018,"Personal calendar",16.13
"1161","35001","BERNALILLO","NEW MEXICO",2018,"Personal calendar",8.27
"1162","35005","CHAVES","NEW MEXICO",2018,"Personal calendar",18.57
"1163","35009","CURRY","NEW MEXICO",2018,"Personal calendar",0
"1164","35013","DONA ANA","NEW MEXICO",2018,"Personal calendar",15.43
"1165","35015","EDDY","NEW MEXICO",2018,"Personal calendar",14.63
"1166","35025","LEA","NEW MEXICO",2018,"Personal calendar",15.87
"1167","35033","MORA","NEW MEXICO",2018,"Personal calendar",15.58
"1168","35035","OTERO","NEW MEXICO",2018,"Personal calendar",25.09
"1169","35037","QUAY","NEW MEXICO",2018,"Personal calendar",20.56
"1170","35039","RIO ARRIBA","NEW MEXICO",2018,"Personal calendar",16.97
"1171","35041","ROOSEVELT","NEW MEXICO",2018,"Personal calendar",0
"1172","35043","SANDOVAL","NEW MEXICO",2018,"Personal calendar",14.37
"1173","35045","SAN JUAN","NEW MEXICO",2018,"Personal calendar",13.36
"1174","35047","SAN MIGUEL","NEW MEXICO",2018,"Personal calendar",19.45
"1175","35049","SANTA FE","NEW MEXICO",2018,"Personal calendar",2.41
"1176","35053","SOCORRO","NEW MEXICO",2018,"Personal calendar",20.68
"1177","35055","TAOS","NEW MEXICO",2018,"Personal calendar",3.77
"1178","35061","VALENCIA","NEW MEXICO",2018,"Personal calendar",11.57
"1179","49003","BOX ELDER","UTAH",2018,"Personal calendar",10.92
"1180","49005","CACHE","UTAH",2018,"Personal calendar",7.76
"1181","49007","CARBON","UTAH",2018,"Personal calendar",21.4
"1182","49011","DAVIS","UTAH",2018,"Personal calendar",6.26
"1183","49013","DUCHESNE","UTAH",2018,"Personal calendar",10.83
"1184","49015","EMERY","UTAH",2018,"Personal calendar",24.11
"1185","49017","GARFIELD","UTAH",2018,"Personal calendar",8.52
"1186","49021","IRON","UTAH",2018,"Personal calendar",5.64
"1187","49023","JUAB","UTAH",2018,"Personal calendar",10.67
"1188","49027","MILLARD","UTAH",2018,"Personal calendar",13.37
"1189","49033","RICH","UTAH",2018,"Personal calendar",14.43
"1190","49035","SALT LAKE","UTAH",2018,"Personal calendar",20.86
"1191","49039","SANPETE","UTAH",2018,"Personal calendar",15.45
"1192","49041","SEVIER","UTAH",2018,"Personal calendar",13.42
"1193","49043","SUMMIT","UTAH",2018,"Personal calendar",7.34
"1194","49045","TOOELE","UTAH",2018,"Personal calendar",9.42
"1195","49047","UINTAH","UTAH",2018,"Personal calendar",9.81
"1196","49049","UTAH","UTAH",2018,"Personal calendar",7.4
"1197","49051","WASATCH","UTAH",2018,"Personal calendar",7.69
"1198","49053","WASHINGTON","UTAH",2018,"Personal calendar",15.05
"1199","49055","WAYNE","UTAH",2018,"Personal calendar",7.61
"1200","49057","WEBER","UTAH",2018,"Personal calendar",2.03
"1201","04001","APACHE","ARIZONA",2018,"Computer simulation models",0
"1202","04003","COCHISE","ARIZONA",2018,"Computer simulation models",0.27
"1203","04009","GRAHAM","ARIZONA",2018,"Computer simulation models",0
"1204","04011","GREENLEE","ARIZONA",2018,"Computer simulation models",0
"1205","04012","LA PAZ","ARIZONA",2018,"Computer simulation models",0
"1206","04013","MARICOPA","ARIZONA",2018,"Computer simulation models",0
"1207","04015","MOHAVE","ARIZONA",2018,"Computer simulation models",0
"1208","04017","NAVAJO","ARIZONA",2018,"Computer simulation models",0
"1209","04019","PIMA","ARIZONA",2018,"Computer simulation models",0
"1210","04021","PINAL","ARIZONA",2018,"Computer simulation models",2.59
"1211","04025","YAVAPAI","ARIZONA",2018,"Computer simulation models",0
"1212","04027","YUMA","ARIZONA",2018,"Computer simulation models",0
"1213","06001","ALAMEDA","CALIFORNIA",2018,"Computer simulation models",0
"1214","06005","AMADOR","CALIFORNIA",2018,"Computer simulation models",0
"1215","06007","BUTTE","CALIFORNIA",2018,"Computer simulation models",0
"1216","06009","CALAVERAS","CALIFORNIA",2018,"Computer simulation models",0
"1217","06011","COLUSA","CALIFORNIA",2018,"Computer simulation models",0.32
"1218","06013","CONTRA COSTA","CALIFORNIA",2018,"Computer simulation models",0
"1219","06017","EL DORADO","CALIFORNIA",2018,"Computer simulation models",2.27
"1220","06019","FRESNO","CALIFORNIA",2018,"Computer simulation models",0.39
"1221","06021","GLENN","CALIFORNIA",2018,"Computer simulation models",0.25
"1222","06023","HUMBOLDT","CALIFORNIA",2018,"Computer simulation models",0
"1223","06025","IMPERIAL","CALIFORNIA",2018,"Computer simulation models",0
"1224","06027","INYO","CALIFORNIA",2018,"Computer simulation models",0
"1225","06029","KERN","CALIFORNIA",2018,"Computer simulation models",0
"1226","06031","KINGS","CALIFORNIA",2018,"Computer simulation models",0.3
"1227","06033","LAKE","CALIFORNIA",2018,"Computer simulation models",0
"1228","06035","LASSEN","CALIFORNIA",2018,"Computer simulation models",0.31
"1229","06037","LOS ANGELES","CALIFORNIA",2018,"Computer simulation models",0
"1230","06039","MADERA","CALIFORNIA",2018,"Computer simulation models",0.4
"1231","06041","MARIN","CALIFORNIA",2018,"Computer simulation models",0
"1232","06045","MENDOCINO","CALIFORNIA",2018,"Computer simulation models",0
"1233","06047","MERCED","CALIFORNIA",2018,"Computer simulation models",0.26
"1234","06049","MODOC","CALIFORNIA",2018,"Computer simulation models",0
"1235","06051","MONO","CALIFORNIA",2018,"Computer simulation models",0
"1236","06053","MONTEREY","CALIFORNIA",2018,"Computer simulation models",3.41
"1237","06055","NAPA","CALIFORNIA",2018,"Computer simulation models",0.74
"1238","06057","NEVADA","CALIFORNIA",2018,"Computer simulation models",4.55
"1239","06059","ORANGE","CALIFORNIA",2018,"Computer simulation models",0
"1240","06061","PLACER","CALIFORNIA",2018,"Computer simulation models",0
"1241","06065","RIVERSIDE","CALIFORNIA",2018,"Computer simulation models",0
"1242","06067","SACRAMENTO","CALIFORNIA",2018,"Computer simulation models",2.52
"1243","06069","SAN BENITO","CALIFORNIA",2018,"Computer simulation models",0
"1244","06071","SAN BERNARDINO","CALIFORNIA",2018,"Computer simulation models",3.21
"1245","06073","SAN DIEGO","CALIFORNIA",2018,"Computer simulation models",1.78
"1246","06077","SAN JOAQUIN","CALIFORNIA",2018,"Computer simulation models",0.75
"1247","06079","SAN LUIS OBISPO","CALIFORNIA",2018,"Computer simulation models",0
"1248","06081","SAN MATEO","CALIFORNIA",2018,"Computer simulation models",3.23
"1249","06083","SANTA BARBARA","CALIFORNIA",2018,"Computer simulation models",0
"1250","06085","SANTA CLARA","CALIFORNIA",2018,"Computer simulation models",0
"1251","06087","SANTA CRUZ","CALIFORNIA",2018,"Computer simulation models",1.37
"1252","06089","SHASTA","CALIFORNIA",2018,"Computer simulation models",0
"1253","06093","SISKIYOU","CALIFORNIA",2018,"Computer simulation models",0
"1254","06095","SOLANO","CALIFORNIA",2018,"Computer simulation models",0.26
"1255","06097","SONOMA","CALIFORNIA",2018,"Computer simulation models",0
"1256","06099","STANISLAUS","CALIFORNIA",2018,"Computer simulation models",0.94
"1257","06101","SUTTER","CALIFORNIA",2018,"Computer simulation models",0
"1258","06103","TEHAMA","CALIFORNIA",2018,"Computer simulation models",0
"1259","06107","TULARE","CALIFORNIA",2018,"Computer simulation models",0.72
"1260","06109","TUOLUMNE","CALIFORNIA",2018,"Computer simulation models",0
"1261","06111","VENTURA","CALIFORNIA",2018,"Computer simulation models",1.92
"1262","06113","YOLO","CALIFORNIA",2018,"Computer simulation models",1.07
"1263","06115","YUBA","CALIFORNIA",2018,"Computer simulation models",0
"1264","08001","ADAMS","COLORADO",2018,"Computer simulation models",0
"1265","08003","ALAMOSA","COLORADO",2018,"Computer simulation models",0
"1266","08007","ARCHULETA","COLORADO",2018,"Computer simulation models",0
"1267","08013","BOULDER","COLORADO",2018,"Computer simulation models",0
"1268","08021","CONEJOS","COLORADO",2018,"Computer simulation models",1.05
"1269","08029","DELTA","COLORADO",2018,"Computer simulation models",0
"1270","08039","ELBERT","COLORADO",2018,"Computer simulation models",0
"1271","08041","EL PASO","COLORADO",2018,"Computer simulation models",0
"1272","08043","FREMONT","COLORADO",2018,"Computer simulation models",0
"1273","08045","GARFIELD","COLORADO",2018,"Computer simulation models",0
"1274","08049","GRAND","COLORADO",2018,"Computer simulation models",0
"1275","08051","GUNNISON","COLORADO",2018,"Computer simulation models",0
"1276","08057","JACKSON","COLORADO",2018,"Computer simulation models",0
"1277","08059","JEFFERSON","COLORADO",2018,"Computer simulation models",0
"1278","08063","KIT CARSON","COLORADO",2018,"Computer simulation models",0
"1279","08067","LA PLATA","COLORADO",2018,"Computer simulation models",0
"1280","08069","LARIMER","COLORADO",2018,"Computer simulation models",0
"1281","08075","LOGAN","COLORADO",2018,"Computer simulation models",4.03
"1282","08077","MESA","COLORADO",2018,"Computer simulation models",0
"1283","08081","MOFFAT","COLORADO",2018,"Computer simulation models",0
"1284","08083","MONTEZUMA","COLORADO",2018,"Computer simulation models",0
"1285","08085","MONTROSE","COLORADO",2018,"Computer simulation models",0
"1286","08087","MORGAN","COLORADO",2018,"Computer simulation models",0
"1287","08089","OTERO","COLORADO",2018,"Computer simulation models",0
"1288","08095","PHILLIPS","COLORADO",2018,"Computer simulation models",0
"1289","08099","PROWERS","COLORADO",2018,"Computer simulation models",0
"1290","08101","PUEBLO","COLORADO",2018,"Computer simulation models",0
"1291","08103","RIO BLANCO","COLORADO",2018,"Computer simulation models",0
"1292","08105","RIO GRANDE","COLORADO",2018,"Computer simulation models",0
"1293","08107","ROUTT","COLORADO",2018,"Computer simulation models",0
"1294","08109","SAGUACHE","COLORADO",2018,"Computer simulation models",0
"1295","08115","SEDGWICK","COLORADO",2018,"Computer simulation models",0
"1296","08121","WASHINGTON","COLORADO",2018,"Computer simulation models",0
"1297","08123","WELD","COLORADO",2018,"Computer simulation models",0.49
"1298","08125","YUMA","COLORADO",2018,"Computer simulation models",0.83
"1299","32001","CHURCHILL","NEVADA",2018,"Computer simulation models",0
"1300","32003","CLARK","NEVADA",2018,"Computer simulation models",0
"1301","32005","DOUGLAS","NEVADA",2018,"Computer simulation models",0
"1302","32007","ELKO","NEVADA",2018,"Computer simulation models",0
"1303","32011","EUREKA","NEVADA",2018,"Computer simulation models",0
"1304","32013","HUMBOLDT","NEVADA",2018,"Computer simulation models",0
"1305","32017","LINCOLN","NEVADA",2018,"Computer simulation models",0
"1306","32019","LYON","NEVADA",2018,"Computer simulation models",0
"1307","32023","NYE","NEVADA",2018,"Computer simulation models",0
"1308","32027","PERSHING","NEVADA",2018,"Computer simulation models",0
"1309","32031","WASHOE","NEVADA",2018,"Computer simulation models",0
"1310","32033","WHITE PINE","NEVADA",2018,"Computer simulation models",0
"1311","35001","BERNALILLO","NEW MEXICO",2018,"Computer simulation models",0
"1312","35005","CHAVES","NEW MEXICO",2018,"Computer simulation models",0
"1313","35009","CURRY","NEW MEXICO",2018,"Computer simulation models",0
"1314","35013","DONA ANA","NEW MEXICO",2018,"Computer simulation models",0.03
"1315","35015","EDDY","NEW MEXICO",2018,"Computer simulation models",0
"1316","35025","LEA","NEW MEXICO",2018,"Computer simulation models",0
"1317","35033","MORA","NEW MEXICO",2018,"Computer simulation models",0
"1318","35035","OTERO","NEW MEXICO",2018,"Computer simulation models",0
"1319","35037","QUAY","NEW MEXICO",2018,"Computer simulation models",0
"1320","35039","RIO ARRIBA","NEW MEXICO",2018,"Computer simulation models",0
"1321","35041","ROOSEVELT","NEW MEXICO",2018,"Computer simulation models",0
"1322","35043","SANDOVAL","NEW MEXICO",2018,"Computer simulation models",0
"1323","35045","SAN JUAN","NEW MEXICO",2018,"Computer simulation models",0
"1324","35047","SAN MIGUEL","NEW MEXICO",2018,"Computer simulation models",0
"1325","35049","SANTA FE","NEW MEXICO",2018,"Computer simulation models",0
"1326","35053","SOCORRO","NEW MEXICO",2018,"Computer simulation models",0
"1327","35055","TAOS","NEW MEXICO",2018,"Computer simulation models",0
"1328","35061","VALENCIA","NEW MEXICO",2018,"Computer simulation models",0
"1329","49003","BOX ELDER","UTAH",2018,"Computer simulation models",0.13
"1330","49005","CACHE","UTAH",2018,"Computer simulation models",0.19
"1331","49007","CARBON","UTAH",2018,"Computer simulation models",0
"1332","49011","DAVIS","UTAH",2018,"Computer simulation models",0
"1333","49013","DUCHESNE","UTAH",2018,"Computer simulation models",0
"1334","49015","EMERY","UTAH",2018,"Computer simulation models",0
"1335","49017","GARFIELD","UTAH",2018,"Computer simulation models",0
"1336","49021","IRON","UTAH",2018,"Computer simulation models",0.14
"1337","49023","JUAB","UTAH",2018,"Computer simulation models",0.4
"1338","49027","MILLARD","UTAH",2018,"Computer simulation models",0.14
"1339","49033","RICH","UTAH",2018,"Computer simulation models",0
"1340","49035","SALT LAKE","UTAH",2018,"Computer simulation models",0
"1341","49039","SANPETE","UTAH",2018,"Computer simulation models",0
"1342","49041","SEVIER","UTAH",2018,"Computer simulation models",2.68
"1343","49043","SUMMIT","UTAH",2018,"Computer simulation models",0
"1344","49045","TOOELE","UTAH",2018,"Computer simulation models",0
"1345","49047","UINTAH","UTAH",2018,"Computer simulation models",0.23
"1346","49049","UTAH","UTAH",2018,"Computer simulation models",0
"1347","49051","WASATCH","UTAH",2018,"Computer simulation models",0
"1348","49053","WASHINGTON","UTAH",2018,"Computer simulation models",0
"1349","49055","WAYNE","UTAH",2018,"Computer simulation models",0
"1350","49057","WEBER","UTAH",2018,"Computer simulation models",0
"1351","04001","APACHE","ARIZONA",2018,"When neighbors watered",0
"1352","04003","COCHISE","ARIZONA",2018,"When neighbors watered",2.17
"1353","04009","GRAHAM","ARIZONA",2018,"When neighbors watered",3.37
"1354","04011","GREENLEE","ARIZONA",2018,"When neighbors watered",12.45
"1355","04012","LA PAZ","ARIZONA",2018,"When neighbors watered",0
"1356","04013","MARICOPA","ARIZONA",2018,"When neighbors watered",1.39
"1357","04015","MOHAVE","ARIZONA",2018,"When neighbors watered",0
"1358","04017","NAVAJO","ARIZONA",2018,"When neighbors watered",0
"1359","04019","PIMA","ARIZONA",2018,"When neighbors watered",0
"1360","04021","PINAL","ARIZONA",2018,"When neighbors watered",12.33
"1361","04025","YAVAPAI","ARIZONA",2018,"When neighbors watered",0
"1362","04027","YUMA","ARIZONA",2018,"When neighbors watered",0
"1363","06001","ALAMEDA","CALIFORNIA",2018,"When neighbors watered",0
"1364","06005","AMADOR","CALIFORNIA",2018,"When neighbors watered",0
"1365","06007","BUTTE","CALIFORNIA",2018,"When neighbors watered",2.38
"1366","06009","CALAVERAS","CALIFORNIA",2018,"When neighbors watered",0
"1367","06011","COLUSA","CALIFORNIA",2018,"When neighbors watered",0.59
"1368","06013","CONTRA COSTA","CALIFORNIA",2018,"When neighbors watered",0
"1369","06017","EL DORADO","CALIFORNIA",2018,"When neighbors watered",0
"1370","06019","FRESNO","CALIFORNIA",2018,"When neighbors watered",0.32
"1371","06021","GLENN","CALIFORNIA",2018,"When neighbors watered",0.15
"1372","06023","HUMBOLDT","CALIFORNIA",2018,"When neighbors watered",0
"1373","06025","IMPERIAL","CALIFORNIA",2018,"When neighbors watered",0
"1374","06027","INYO","CALIFORNIA",2018,"When neighbors watered",7.45
"1375","06029","KERN","CALIFORNIA",2018,"When neighbors watered",0
"1376","06031","KINGS","CALIFORNIA",2018,"When neighbors watered",3.45
"1377","06033","LAKE","CALIFORNIA",2018,"When neighbors watered",0
"1378","06035","LASSEN","CALIFORNIA",2018,"When neighbors watered",0.31
"1379","06037","LOS ANGELES","CALIFORNIA",2018,"When neighbors watered",0
"1380","06039","MADERA","CALIFORNIA",2018,"When neighbors watered",0
"1381","06041","MARIN","CALIFORNIA",2018,"When neighbors watered",0
"1382","06045","MENDOCINO","CALIFORNIA",2018,"When neighbors watered",0
"1383","06047","MERCED","CALIFORNIA",2018,"When neighbors watered",1.99
"1384","06049","MODOC","CALIFORNIA",2018,"When neighbors watered",1.26
"1385","06051","MONO","CALIFORNIA",2018,"When neighbors watered",0
"1386","06053","MONTEREY","CALIFORNIA",2018,"When neighbors watered",0
"1387","06055","NAPA","CALIFORNIA",2018,"When neighbors watered",3.68
"1388","06057","NEVADA","CALIFORNIA",2018,"When neighbors watered",0
"1389","06059","ORANGE","CALIFORNIA",2018,"When neighbors watered",0
"1390","06061","PLACER","CALIFORNIA",2018,"When neighbors watered",3.25
"1391","06065","RIVERSIDE","CALIFORNIA",2018,"When neighbors watered",0
"1392","06067","SACRAMENTO","CALIFORNIA",2018,"When neighbors watered",2.52
"1393","06069","SAN BENITO","CALIFORNIA",2018,"When neighbors watered",0
"1394","06071","SAN BERNARDINO","CALIFORNIA",2018,"When neighbors watered",3.21
"1395","06073","SAN DIEGO","CALIFORNIA",2018,"When neighbors watered",1.69
"1396","06077","SAN JOAQUIN","CALIFORNIA",2018,"When neighbors watered",0.73
"1397","06079","SAN LUIS OBISPO","CALIFORNIA",2018,"When neighbors watered",1.01
"1398","06081","SAN MATEO","CALIFORNIA",2018,"When neighbors watered",5.93
"1399","06083","SANTA BARBARA","CALIFORNIA",2018,"When neighbors watered",1.53
"1400","06085","SANTA CLARA","CALIFORNIA",2018,"When neighbors watered",2.95
"1401","06087","SANTA CRUZ","CALIFORNIA",2018,"When neighbors watered",4.3
"1402","06089","SHASTA","CALIFORNIA",2018,"When neighbors watered",4.93
"1403","06093","SISKIYOU","CALIFORNIA",2018,"When neighbors watered",7.64
"1404","06095","SOLANO","CALIFORNIA",2018,"When neighbors watered",2.25
"1405","06097","SONOMA","CALIFORNIA",2018,"When neighbors watered",0
"1406","06099","STANISLAUS","CALIFORNIA",2018,"When neighbors watered",3.09
"1407","06101","SUTTER","CALIFORNIA",2018,"When neighbors watered",3.99
"1408","06103","TEHAMA","CALIFORNIA",2018,"When neighbors watered",3.94
"1409","06107","TULARE","CALIFORNIA",2018,"When neighbors watered",2.23
"1410","06109","TUOLUMNE","CALIFORNIA",2018,"When neighbors watered",0
"1411","06111","VENTURA","CALIFORNIA",2018,"When neighbors watered",1.89
"1412","06113","YOLO","CALIFORNIA",2018,"When neighbors watered",0
"1413","06115","YUBA","CALIFORNIA",2018,"When neighbors watered",0
"1414","08001","ADAMS","COLORADO",2018,"When neighbors watered",9.43
"1415","08003","ALAMOSA","COLORADO",2018,"When neighbors watered",0
"1416","08007","ARCHULETA","COLORADO",2018,"When neighbors watered",10.5
"1417","08013","BOULDER","COLORADO",2018,"When neighbors watered",6.81
"1418","08021","CONEJOS","COLORADO",2018,"When neighbors watered",4.72
"1419","08029","DELTA","COLORADO",2018,"When neighbors watered",3.54
"1420","08039","ELBERT","COLORADO",2018,"When neighbors watered",0
"1421","08041","EL PASO","COLORADO",2018,"When neighbors watered",0
"1422","08043","FREMONT","COLORADO",2018,"When neighbors watered",4.34
"1423","08045","GARFIELD","COLORADO",2018,"When neighbors watered",6.02
"1424","08049","GRAND","COLORADO",2018,"When neighbors watered",0.82
"1425","08051","GUNNISON","COLORADO",2018,"When neighbors watered",22.07
"1426","08057","JACKSON","COLORADO",2018,"When neighbors watered",3.77
"1427","08059","JEFFERSON","COLORADO",2018,"When neighbors watered",3.29
"1428","08063","KIT CARSON","COLORADO",2018,"When neighbors watered",8.76
"1429","08067","LA PLATA","COLORADO",2018,"When neighbors watered",7.81
"1430","08069","LARIMER","COLORADO",2018,"When neighbors watered",6.74
"1431","08075","LOGAN","COLORADO",2018,"When neighbors watered",0
"1432","08077","MESA","COLORADO",2018,"When neighbors watered",11.28
"1433","08081","MOFFAT","COLORADO",2018,"When neighbors watered",11.04
"1434","08083","MONTEZUMA","COLORADO",2018,"When neighbors watered",0
"1435","08085","MONTROSE","COLORADO",2018,"When neighbors watered",1.9
"1436","08087","MORGAN","COLORADO",2018,"When neighbors watered",4.77
"1437","08089","OTERO","COLORADO",2018,"When neighbors watered",7.86
"1438","08095","PHILLIPS","COLORADO",2018,"When neighbors watered",7.67
"1439","08099","PROWERS","COLORADO",2018,"When neighbors watered",9.58
"1440","08101","PUEBLO","COLORADO",2018,"When neighbors watered",0.79
"1441","08103","RIO BLANCO","COLORADO",2018,"When neighbors watered",16.8
"1442","08105","RIO GRANDE","COLORADO",2018,"When neighbors watered",0
"1443","08107","ROUTT","COLORADO",2018,"When neighbors watered",17.86
"1444","08109","SAGUACHE","COLORADO",2018,"When neighbors watered",3.36
"1445","08115","SEDGWICK","COLORADO",2018,"When neighbors watered",7.61
"1446","08121","WASHINGTON","COLORADO",2018,"When neighbors watered",0
"1447","08123","WELD","COLORADO",2018,"When neighbors watered",4.75
"1448","08125","YUMA","COLORADO",2018,"When neighbors watered",0
"1449","32001","CHURCHILL","NEVADA",2018,"When neighbors watered",7.88
"1450","32003","CLARK","NEVADA",2018,"When neighbors watered",0
"1451","32005","DOUGLAS","NEVADA",2018,"When neighbors watered",3.07
"1452","32007","ELKO","NEVADA",2018,"When neighbors watered",7.47
"1453","32011","EUREKA","NEVADA",2018,"When neighbors watered",0
"1454","32013","HUMBOLDT","NEVADA",2018,"When neighbors watered",0
"1455","32017","LINCOLN","NEVADA",2018,"When neighbors watered",0
"1456","32019","LYON","NEVADA",2018,"When neighbors watered",11.35
"1457","32023","NYE","NEVADA",2018,"When neighbors watered",2.63
"1458","32027","PERSHING","NEVADA",2018,"When neighbors watered",15.13
"1459","32031","WASHOE","NEVADA",2018,"When neighbors watered",0
"1460","32033","WHITE PINE","NEVADA",2018,"When neighbors watered",8.06
"1461","35001","BERNALILLO","NEW MEXICO",2018,"When neighbors watered",8.17
"1462","35005","CHAVES","NEW MEXICO",2018,"When neighbors watered",0
"1463","35009","CURRY","NEW MEXICO",2018,"When neighbors watered",0
"1464","35013","DONA ANA","NEW MEXICO",2018,"When neighbors watered",5.5
"1465","35015","EDDY","NEW MEXICO",2018,"When neighbors watered",0
"1466","35025","LEA","NEW MEXICO",2018,"When neighbors watered",6
"1467","35033","MORA","NEW MEXICO",2018,"When neighbors watered",0
"1468","35035","OTERO","NEW MEXICO",2018,"When neighbors watered",6.37
"1469","35037","QUAY","NEW MEXICO",2018,"When neighbors watered",0
"1470","35039","RIO ARRIBA","NEW MEXICO",2018,"When neighbors watered",3.41
"1471","35041","ROOSEVELT","NEW MEXICO",2018,"When neighbors watered",1.66
"1472","35043","SANDOVAL","NEW MEXICO",2018,"When neighbors watered",4.65
"1473","35045","SAN JUAN","NEW MEXICO",2018,"When neighbors watered",2.23
"1474","35047","SAN MIGUEL","NEW MEXICO",2018,"When neighbors watered",6.48
"1475","35049","SANTA FE","NEW MEXICO",2018,"When neighbors watered",0
"1476","35053","SOCORRO","NEW MEXICO",2018,"When neighbors watered",4.67
"1477","35055","TAOS","NEW MEXICO",2018,"When neighbors watered",7.31
"1478","35061","VALENCIA","NEW MEXICO",2018,"When neighbors watered",8.79
"1479","49003","BOX ELDER","UTAH",2018,"When neighbors watered",3.6
"1480","49005","CACHE","UTAH",2018,"When neighbors watered",0
"1481","49007","CARBON","UTAH",2018,"When neighbors watered",0
"1482","49011","DAVIS","UTAH",2018,"When neighbors watered",0
"1483","49013","DUCHESNE","UTAH",2018,"When neighbors watered",0.31
"1484","49015","EMERY","UTAH",2018,"When neighbors watered",0
"1485","49017","GARFIELD","UTAH",2018,"When neighbors watered",0
"1486","49021","IRON","UTAH",2018,"When neighbors watered",7.51
"1487","49023","JUAB","UTAH",2018,"When neighbors watered",0
"1488","49027","MILLARD","UTAH",2018,"When neighbors watered",3.84
"1489","49033","RICH","UTAH",2018,"When neighbors watered",2.03
"1490","49035","SALT LAKE","UTAH",2018,"When neighbors watered",4.3
"1491","49039","SANPETE","UTAH",2018,"When neighbors watered",4.45
"1492","49041","SEVIER","UTAH",2018,"When neighbors watered",0.7
"1493","49043","SUMMIT","UTAH",2018,"When neighbors watered",2.01
"1494","49045","TOOELE","UTAH",2018,"When neighbors watered",13.15
"1495","49047","UINTAH","UTAH",2018,"When neighbors watered",3.12
"1496","49049","UTAH","UTAH",2018,"When neighbors watered",7.86
"1497","49051","WASATCH","UTAH",2018,"When neighbors watered",0
"1498","49053","WASHINGTON","UTAH",2018,"When neighbors watered",4.84
"1499","49055","WAYNE","UTAH",2018,"When neighbors watered",0
"1500","49057","WEBER","UTAH",2018,"When neighbors watered",0
